step,q_meas,fo_meas,k_meas
183,4.094680308981835,1.07631,2.34011661424283
184,5.850661877346429,0.968083,2.3563727947911084
185,5.952028471659141,1.07757,2.482761487463227
186,8.648384704177555,1.01712,2.340706709411641
187,5.260051545349872,0.997458,2.4595604447547585
188,3.3289709090907897,0.986857,2.453392311852564
189,3.928167516721775,0.97968,2.3871488491082444
19,9.25901952673197,0.931142,2.4876942365609604
190,4.579204090232747,0.964602,2.4635988914613693
191,2.948044263746839,0.988468,2.504687221036352
192,5.009910875564321,0.97539,2.3634259516556613
193,5.410283215647436,0.945385,2.384171542897164
194,4.705437399531804,1.00102,2.350390375076083
195,4.019388633245893,0.953593,2.3497707857510717
196,12.202111804721145,0.999371,2.434005190359051
197,3.380064595178516,1.0366,2.367159381053721
198,4.943619082993342,1.01143,2.575816969455186
199,3.9780936241648157,0.985576,2.4570754914774784
2,3.1541402464758868,0.987113,2.4575224845377326
20,3.635548979500794,1.06951,2.405315223585538
200,4.953874498853956,1.04475,2.419889304204639
201,4.402455755302389,0.995846,2.384273105580619
202,6.138892098767607,0.938836,2.3911509864394103
203,4.942993051936821,0.92959,2.3135079701256065
204,4.103741535976847,1.10858,2.4037040765156528
205,3.269000597803583,0.983183,2.443664051430852
206,4.09562325252206,0.908089,2.370724020195502
207,4.741055070862584,1.09382,2.366385524375141
208,4.7461340468824575,1.05119,2.397595970252987
209,4.7735337777498055,0.99095,2.4965542057868504
21,5.57654228943683,0.951494,2.4490970771375458
210,3.1378089686895656,0.9997,2.453725634022687
211,4.48120694115306,0.957954,2.452754041556821
212,4.353464425939416,0.924955,2.4281415466217884
213,4.946010112786705,1.00881,2.4162869035777566
214,8.834154696517686,0.928163,2.478517558993013
215,5.8920306859380505,0.997966,2.421589361416801
216,6.913373172242828,0.961827,2.4280269337750013
217,7.047092953115164,0.953955,2.353637093762684
218,5.071074606405174,1.058,2.3944788204989353
219,5.270235232345986,0.980277,2.3883831578047077
22,16.283771516243796,1.00653,2.4282030484284753
220,3.876234119563856,0.947314,2.332295100764138
221,5.108636476645979,0.98681,2.3485645434442404
222,5.129086224458447,0.960357,2.4435402661889887
223,13.21736855205228,0.991437,2.429260004642284
224,4.303928025288365,1.10266,2.4090454852440057
225,3.2420148515201777,0.947283,2.3780364111208514
226,3.172670715701739,0.990476,2.4760818686108936
227,5.7951542486908165,0.995907,2.424208669338805
228,6.901682874307087,1.062,2.42897754538224
229,8.267419978313407,1.07958,2.4597784932873585
23,4.451947149054558,0.9116,2.3668895924267663
230,8.063711845755941,1.00946,2.359366996022661
231,4.831533554321655,0.943946,2.4117706182508982
232,4.166774522219097,1.04489,2.411726192203492
233,4.65307443525677,0.980153,2.5201158163144997
234,3.8935432207712117,1.03578,2.4085518499582736
235,5.59396828744511,0.933294,2.32312992960859
236,5.571023622782749,1.07914,2.4539262140988463
237,4.748429561103696,0.992537,2.4435824649987943
238,4.2332118190649535,1.03722,2.4885593342227192
239,5.982531582719611,0.978962,2.395388719389558
24,7.824831604186175,0.9903,2.384838641787208
240,3.9577649675958373,0.967797,2.4594811591716823
241,6.712588120337578,1.08714,2.5235272571423866
242,3.6999853117285957,1.08167,2.440706175459204
243,7.001159954029304,0.949736,2.4666129087340436
244,4.81204854557849,0.940751,2.41546083444494
245,4.471930032593984,1.02111,2.5300610455488775
246,4.263634816840224,1.00642,2.3742885602199832
247,5.51982107116495,1.01212,2.4330554122752273
248,3.2602056820891105,1.01808,2.384152328822099
249,4.63975448236623,0.997091,2.416498333663275
25,4.545220952338457,0.983689,2.3277080042962113
250,6.838014226312483,0.935396,2.399106348689209
251,3.7756349710452417,1.06697,2.349302820024482
252,6.30020962724795,1.09537,2.448099132478768
253,4.509932065341327,0.971736,2.508773768001635
254,3.33960421103056,1.08149,2.4268112525639123
255,5.848843487662274,0.966103,2.321100793249948
256,3.7990499175765446,1.00675,2.420245938548251
257,13.601600036536116,1.00833,2.4365453552575924
258,3.977223528920666,1.0258,2.4125204312390607
259,9.48156441796311,1.013,2.4225960233544943
26,3.3226148365196235,0.965363,2.3930705377821027
260,5.06862311718623,1.08398,2.4085074832022246
261,6.516358962531605,0.951661,2.4638711935210247
262,4.486833977487745,0.966157,2.4715505647786773
263,4.571145024835028,0.931452,2.4202013563811136
264,3.6142234550961616,0.957923,2.4886252314708854
265,6.0792499515930665,0.943446,2.3335010465628963
266,4.117418390772127,1.00219,2.4699888910849066
267,7.827084095906116,1.10416,2.5470091198136933
268,3.6323693296360675,1.03379,2.368416074567433
269,4.3934936192092175,1.0132,2.4348291919031446
27,4.557587339229857,1.02878,2.354282096639185
270,5.381892267662289,1.07638,2.36724931742958
271,6.607771249646435,0.977472,2.4031119330141237
272,5.546704123105173,0.920248,2.41420697316932
273,12.553505003131903,0.992785,2.384028813465414
274,3.619178472547556,0.986796,2.3650073784160823
275,5.024062113116046,1.01253,2.4593056073329524
276,3.8788233380237345,0.95426,2.4307315611506013
277,5.155549962896183,0.944554,2.36489574562075
278,3.252669969132472,1.02824,2.4848318207835907
279,5.676295550491328,0.97933,2.5220750161100423
28,7.965627620099614,0.982912,2.3309475429206046
280,3.9382202413383687,0.974966,2.3896951381457314
281,3.166941200123773,1.02176,2.432044404145013
282,3.5471128042631346,1.05062,2.4726520100217813
283,5.755790790960012,1.06213,2.4018230036585346
284,8.5722533898016,1.04683,2.493400257544685
285,6.507662177914844,0.940138,2.419031368164938
286,8.597654720862927,1.06352,2.4529799589562566
287,7.518738838878162,0.919737,2.4441198602336285
288,3.3628693889055774,0.980434,2.4037455873728946
289,3.9665232109892528,1.0295,2.3838806034839606
29,5.4740026081671935,1.04732,2.5184509682968366
290,5.535540084870942,1.01,2.4006010957742565
291,5.682572692417795,0.994513,2.4506088637307437
292,4.9766259522395595,1.07905,2.448634701927377
293,3.5263466300556794,1.05174,2.418101352716787
294,8.085744238964649,1.02353,2.511039242983133
295,6.450078496990832,1.08588,2.3636953454814007
296,3.0526112470207054,1.04249,2.4077062493540713
297,17.17275602888971,0.969794,2.408543531129262
298,6.622622495772431,1.01793,2.4091592020884374
299,3.4963105446255756,1.00917,2.393417708620739
3,3.892422730208116,1.04618,2.4024756797398297
30,4.05424509543348,0.972977,2.4165345011886927
300,4.076899445989483,1.02115,2.5186974356316942
301,4.501632110354082,0.980501,2.4247613450569525
302,7.242691717336946,1.03109,2.3757760503743435
303,7.4461194696738,0.957564,2.34272331656929
304,17.99761677070006,0.993776,2.4517546067782177
305,13.13197357067744,0.990325,2.475765461728108
306,8.118298205457583,1.04549,2.505315930775292
307,3.746579909940997,1.02747,2.4616737806705205
308,3.0409480433980103,0.956631,2.382275585816499
309,3.589797906882645,0.997385,2.4846115513838223
31,5.03964563612643,0.967225,2.4244877827427724
310,6.7768831904448055,1.04138,2.4326968903968895
311,4.3374052419958105,0.965583,2.3249841685140744
312,5.809917961342456,0.964409,2.426964925763114
313,4.417941897954974,1.03272,2.417472263655866
314,13.924352209111474,1.00935,2.4763726565336244
315,4.686784662240179,0.974893,2.3593371166738537
316,4.129856866098192,1.0429,2.53217956700369
317,5.951548814166197,0.996789,2.3920706366243585
318,6.7084162148623925,1.06397,2.452937597858881
319,9.94202841389637,0.94618,2.4016875126351374
32,3.475001528874676,1.08211,2.379230398364423
320,3.3978953568020356,0.987721,2.4497682403613794
321,13.923230084124453,1.01299,2.486010736922705
322,8.387064829562796,0.937697,2.4580459658377345
323,4.85836344013465,0.946687,2.4109127849039673
324,3.8887497840542515,1.00447,2.353504320990479
325,3.4146012894981475,0.973653,2.3334258245891975
326,4.04608497975905,1.01143,2.412939872732349
327,12.589688942883747,0.994937,2.3931890110583787
328,4.618649438697873,1.05478,2.437406696655371
329,7.944471291643023,0.994449,2.4355637412653786
33,5.037267333837815,1.01541,2.3536154160637675
330,3.787258944925027,1.01221,2.4139596140364095
331,5.089322826925966,1.05821,2.3986230345589274
332,4.18475464407499,0.990752,2.351110277824109
333,3.9121905527581204,1.02322,2.37642985628937
334,3.3158127716192554,0.988701,2.5169697729145764
335,10.368835869679456,0.948917,2.484462809068738
336,4.377437963173972,0.945765,2.413698385843066
337,4.9925221459392235,0.957808,2.3805976469873475
338,3.2365327057452995,1.01939,2.4186303595658045
339,5.500092582617892,0.916782,2.339930724668088
34,5.082413547867399,0.989816,2.3879102514600836
340,5.982256083302455,0.936466,2.3879294958205484
341,5.746256393884564,0.953814,2.4171104724170265
342,3.0150498705472257,1.01627,2.411026589892615
343,4.598646219955571,0.939608,2.4456454683362656
344,7.030723198838336,0.921295,2.4096834784153147
345,4.4852329090761,0.996493,2.4390937873254503
346,6.680208227542734,1.07186,2.4307455536065192
347,4.867769441608427,0.9256,2.4947009935139803
348,9.401778169485963,1.05467,2.437735040444059
349,4.710423988141467,1.05572,2.310016063923662
35,5.437133543446592,0.951962,2.475121370872434
350,5.9441532812138185,0.97825,2.412020530016443
351,3.923376622466019,1.00287,2.3602581177634563
352,3.795115520199133,0.944726,2.3755845931611352
353,5.7745746500068575,1.0577,2.354645327292491
354,4.143096033521667,1.03964,2.4089872421097467
355,4.063497529039031,0.958259,2.4219350928595986
356,6.4033169651760495,1.03834,2.4542793878811264
357,4.6704636894123555,0.918503,2.3737829164365234
358,9.106363875069393,0.926445,2.4615150758127826
359,7.41344380685218,1.00255,2.35554551334436
36,4.578993214946849,0.980852,2.552175292692545
360,4.210706783778396,0.955946,2.416526154788628
361,4.517831196707389,0.916779,2.490448125063381
362,4.057513747879919,0.966121,2.4686925134180413
363,12.157520204728,1.01849,2.479459392496826
364,4.282279402976062,0.951345,2.3229855055807276
365,3.4859006072227685,1.02039,2.4808185464454895
366,9.092116670973137,0.963432,2.4943936944616194
367,10.982342912777,1.02751,2.394065344359545
368,4.360436837906719,1.01276,2.4932136733726176
369,4.983563541732914,0.963084,2.377239840226067
37,14.320065353600487,1.02031,2.4473692554276503
370,10.168689818560916,0.977045,2.504825638991933
371,4.360587444660521,1.03904,2.496482350214714
372,5.303468576942451,0.974034,2.4196552914767206
373,3.1954350900206716,1.02513,2.3660041388297213
374,4.466321687621596,0.958413,2.473306848258369
375,11.501513671530201,0.960316,2.487662732058293
376,7.7110762923990785,1.07156,2.41741659994075
377,4.6468644050233445,0.978203,2.428205844002156
378,5.323411028602611,1.03524,2.473927681107208
379,4.7836566462968575,0.960031,2.402055291767937
38,8.884234228715645,1.03133,2.4856072099622084
380,3.8887050134255556,1.00688,2.521410168783645
381,6.348191218780176,1.06642,2.4880723217150416
382,8.193604556434263,1.00984,2.411670660795038
383,7.339982086407292,0.948942,2.414532191716284
384,5.544214189287566,1.02476,2.461339378797984
385,8.90102457316234,1.00966,2.343300579895533
386,8.053598968886376,1.06867,2.402724628348068
387,2.974678263501414,1.03273,2.435106724588512
388,5.291331856054984,0.986429,2.4544432777797818
389,8.82520901600291,0.965236,2.4486149683427243
39,4.915752400883475,0.965929,2.418992378300185
390,3.6456922077762584,0.988258,2.4227299046574906
391,4.833926025160844,0.952986,2.401861716783434
392,3.3860237501545813,1.00193,2.3929272756082827
393,3.833231073216571,1.00633,2.3881659391926098
394,4.589654563949514,0.95693,2.417591944983624
395,5.257206061950476,0.980043,2.4151132466996077
396,7.195400963603472,1.04255,2.4204800083995677
397,2.6198806061822006,1.00817,2.3901739015452113
398,4.968553836999908,1.09216,2.475545996021149
399,9.134399460245234,1.02266,2.453660660894154
4,4.514971362281405,1.13495,2.367202986142566
40,6.030939891296541,0.972744,2.4193293828884035
400,3.2578043585568603,0.999249,2.3994378203768343
401,4.3090347852317485,1.03776,2.3956893377080606
402,5.660763357219946,0.98185,2.4108739258942613
403,5.75983443610893,0.934505,2.4071824032141453
404,3.7898323622061585,1.02358,2.4953587981449896
405,6.840140146514566,0.939277,2.3772124713985217
406,10.335821489651414,0.982639,2.4396386216042845
407,3.5999378243791336,0.999355,2.489633963613306
408,4.442833112390412,0.952601,2.4224370489163376
409,15.25527356399706,1.03664,2.474617045044515
41,5.413523171131302,1.06466,2.4783720348269536
410,3.7607546399272835,0.959541,2.445006398526655
411,5.336358523696274,0.901534,2.3554668689194562
412,5.908061398592588,0.976471,2.4838164555262385
413,6.373089243130631,1.03493,2.457081149109391
414,5.524907356212,1.00384,2.381074587750239
415,10.390585013266223,1.08413,2.4375217522655026
416,4.688943503393041,1.05145,2.4170520342967725
417,4.515335240645166,0.971259,2.430555263107133
418,6.419999585069487,0.957433,2.4091397866374438
419,4.197009961500067,0.960548,2.418168168249411
42,6.278270161804969,1.02964,2.3803509909769174
420,8.504719609273216,0.968809,2.3776339862824756
421,5.299806335675471,0.968526,2.43255965772371
422,6.3268130245109075,1.04839,2.3510263680335863
423,5.974959969737044,0.983208,2.417213438257096
424,5.080190523142065,1.05479,2.4598266364774566
425,5.985287274800609,0.969575,2.3143924292759745
426,4.997237611328437,1.06755,2.3905784488184953
427,4.618755788255737,0.980383,2.457613024679751
428,3.027363008795666,1.02617,2.448691084474131
429,7.73454908638333,1.01122,2.46782295728657
43,10.076506746485522,0.989265,2.4030012681680204
430,3.345646102288468,1.07943,2.3834140766647125
431,7.9330465011824565,1.0159,2.359559862741412
432,6.082470342040926,0.993054,2.451816706674363
433,9.073712195899883,0.955699,2.3761562754401697
434,10.460200280315318,1.00797,2.484279753827921
435,3.6016789695701052,1.0094,2.483473327304589
436,3.3721741895522586,1.01462,2.495893212528042
437,5.781293262470779,1.11474,2.39986880203921
438,5.476208815076317,1.04773,2.4995250870184904
439,5.59261598918636,1.01866,2.4362031477571744
44,7.58263236080074,1.00366,2.3611903520374216
440,3.772376232857739,0.997262,2.5086900077562557
441,6.234189509402726,1.03275,2.4458397561377314
442,5.025276934670138,1.04757,2.3932000321264386
443,3.90045255928299,0.991354,2.45558798644455
444,4.929751184244118,0.994002,2.462288858648539
445,3.7652602547125738,1.07574,2.4679224008062945
446,6.577714206476519,0.959563,2.4804672651264585
447,4.209737344326391,0.953436,2.473896350946096
448,6.047766290934658,0.988398,2.4321592066329067
449,3.968852875454526,1.04858,2.4589403864065624
45,5.8265301755064405,1.02203,2.4546552205988204
450,8.757799534589989,1.05738,2.468882947311108
451,7.147678337659907,1.04148,2.435474013434018
452,4.140139741088651,1.04433,2.402743992098786
453,7.33499800401549,0.971131,2.384852370061486
454,5.575707721787937,1.03238,2.3675954680898728
455,4.468276091397921,0.985746,2.355247220813798
456,5.214708060974697,1.07183,2.454231353260567
457,3.493252672647247,1.03509,2.528651623503184
458,5.853019890592074,0.971405,2.4262217965548003
459,4.712213943235027,0.998857,2.470404103231001
46,3.911830243285331,1.05663,2.4322068092537745
460,3.384893430725003,0.948245,2.3905619353446315
461,4.32001246566009,0.923965,2.4277893390092053
462,5.750425747706384,1.0061,2.513905800241602
463,11.14756465749352,0.983666,2.5130695037250788
464,8.658247576500925,0.994616,2.443337722045779
465,5.014123192750044,0.93895,2.3521472168518507
466,4.26397843905537,1.07045,2.39517362117977
467,3.6045827498049103,0.992577,2.36753004991329
468,9.970111150161655,1.03793,2.45614216059645
469,4.172006726833361,1.00149,2.4300823997640197
47,5.747976713109211,1.04465,2.446887486757379
470,27.30391982413244,0.964449,2.4886481526618813
471,3.360082958491045,0.989901,2.4145766694525874
472,5.369266989356623,0.942522,2.479156825148909
473,5.248316290829695,0.984087,2.394817924219546
474,4.223816087697953,1.00379,2.470964465867704
475,4.16260306817135,0.955322,2.451170380228148
476,4.5661481689972705,0.983421,2.3989019639746214
477,4.262309676244085,1.03224,2.4965484572649705
478,4.817203575166666,1.02225,2.3971322789231895
479,3.832966292140075,1.01891,2.359673960334629
48,4.556223293147381,1.07102,2.4428089359303717
480,4.543075978232397,1.06572,2.4225011952411544
481,5.397777764978718,0.934359,2.3966907515065055
482,5.311412116925746,1.11283,2.440245384402217
483,5.212667217896281,1.0231,2.4281415466217884
484,5.478163626593833,0.929509,2.4508543350156113
485,3.960819030700982,0.964568,2.395336321892253
486,3.5008620668445105,1.03348,2.4568293970975343
487,4.449385139745808,1.00214,2.3685060586893205
488,4.37265285433978,0.998715,2.544901630671476
489,4.7608554988599066,1.09161,2.3793728405198378
49,6.306595840016314,0.941266,2.414904718061652
490,24.818183996441853,1.00887,2.5169668751477055
491,4.050839162704239,0.928364,2.331911155353299
492,5.9379289942770574,1.01142,2.475791114833919
493,3.829790345465033,1.00818,2.3889716720335397
494,4.153029346782513,1.0052,2.4832846269880493
495,3.4327328019367687,0.952516,2.3957196774322354
496,6.902477505654015,0.996405,2.474055854079875
497,4.080985014182679,0.962645,2.428890856553162
498,5.695803524581755,1.08563,2.4927687982284175
499,6.7764930929175415,0.961712,2.450696327690827
5,4.772434757512287,1.01055,2.4321088048733563
50,5.289565508372109,0.958938,2.400730997613756
500,3.5884343064337516,0.935896,2.334164716885594
501,22.784001471207144,0.995133,2.4461833172689706
502,3.821202031837347,0.993016,2.437482464373372
503,4.42542515355951,0.97328,2.4806157682323047
504,4.794408117489238,1.06594,2.372894884046382
505,6.274295951091333,1.00067,2.4382009716320368
506,6.519510663373053,1.0914,2.4399223206121836
507,11.40564893752268,0.998596,2.3885893962881926
508,2.809535344667104,0.975575,2.364424767701278
509,4.252800398917943,0.973406,2.527379741317313
51,9.296618298115343,0.975362,2.5126847271856234
510,6.431614416324247,0.996664,2.399609098692156
511,4.244045194291344,1.03545,2.4951979216039244
512,4.507336686836961,0.900611,2.396928062383592
513,4.727809837686065,1.08395,2.4183714101761042
514,3.0931786222788946,0.997197,2.3504309652303688
515,13.225436053822548,1.00608,2.415438587330952
516,4.181913061944405,1.03177,2.465238831765476
517,3.94225760824305,0.947599,2.3654049428718036
518,3.2425374446898663,1.03462,2.399951692002591
519,4.538684558024581,0.971785,2.520646826722588
52,6.28586428290835,0.97467,2.4132732557239738
520,6.022058915182888,1.05797,2.445057067569237
521,2.9171482459265166,1.02162,2.414771269182499
522,7.568677492663562,0.951273,2.4721396488633376
523,8.994768700712612,0.98678,2.462804849001205
524,7.12188571066243,0.969351,2.4459918182269003
525,5.189732821273271,1.01299,2.369114222827364
526,4.27390633371357,1.09894,2.418527333369255
527,6.012914105617036,1.05251,2.4092646029812608
528,8.839852122969376,1.05009,2.482864391448348
529,3.665303993095132,0.956718,2.3341835281064798
53,4.293436064429161,0.983391,2.4137289536391964
530,4.540200163595526,1.06327,2.4406190680419804
531,6.856381903763436,0.978952,2.486299828419063
532,5.1149924852509665,0.942201,2.477678772312425
533,4.6687433439201875,0.997113,2.438338522559523
534,10.57073048388937,0.999325,2.4057804977902255
535,5.9875616763132795,0.986665,2.4681582400294193
536,7.0143914700078644,0.999498,2.3965665865739805
537,3.6159298795015293,0.949925,2.4383862461229806
538,13.959182976253398,0.998897,2.397383433927254
539,3.286661670226238,0.978374,2.4120788464878253
54,5.623736970908923,1.0054,2.392558139531797
540,8.041554321623003,0.988974,2.4615377473088675
541,3.738823812155241,0.999289,2.4920342105153703
542,10.748924192352309,0.931407,2.4392594714718943
543,7.615790698289908,1.0016,2.401126274100631
544,5.757447679153159,0.95001,2.3927977960226072
545,5.216749703076013,0.988987,2.2859751235322086
546,4.708092642569941,0.974164,2.423589152423775
547,17.005523271088943,0.983833,2.3994985951538204
548,4.71427594623652,0.975013,2.3963375881277797
549,4.00977496498659,1.00448,2.4906717793857798
55,7.397244949516414,0.980867,2.4780753061415086
550,5.890945433734549,0.925054,2.428286917038958
551,5.753074526484432,1.0915,2.429816629401657
552,4.91965898603645,1.05529,2.3984849626919162
553,3.6615502614753677,0.96908,2.4518279977335604
554,3.4083956314644106,1.03043,2.442811748319711
555,6.815771151597496,1.02377,2.3754916052246915
556,3.370776829907245,0.974124,2.3649529227356854
557,6.163678817075773,0.963602,2.4863427656667243
558,12.339285135584971,0.991103,2.482335624656584
559,14.410531530418526,1.01194,2.480772848499957
56,7.340827181720707,0.99704,2.4623540602524323
560,7.750951153974666,0.988688,2.4321368057219352
561,4.324192308915815,1.0991,2.395270137218142
562,10.715193052376065,1.03199,2.493523697824825
563,6.084291317289072,0.92957,2.494399438021969
564,2.747438628135088,1.05272,2.4084187521418863
565,4.556695416739397,0.937956,2.4157166909837895
566,4.82514090229312,1.03886,2.432209609436957
567,4.392380956904632,1.0487,2.469798371886387
568,3.0101767706473916,1.03291,2.459659555327857
569,9.459975246411497,0.986142,2.370855034866462
57,3.7933245347650497,0.985697,2.475412045995525
570,3.1299687390626603,0.993806,2.4232292355948966
571,4.033248676824765,0.909861,2.3307945825952197
572,5.256358768734442,1.1175,2.5212969589766216
573,7.541886633763604,1.07017,2.5449221402380724
574,4.682577780436072,1.06763,2.5318822259575726
575,6.318223725261421,0.973005,2.425707885432654
576,3.3323069584200518,1.00129,2.4291453390021758
577,5.75280959371191,1.0069,2.534142310369637
578,5.040806191026695,1.08169,2.3819464850154217
579,4.8454598576923065,0.997609,2.3467239195054646
58,3.9589042678734563,1.00499,2.489900543507834
580,3.0104817583758674,0.972281,2.4497513180203327
581,3.3929698459956588,1.03954,2.4753493484739058
582,4.3014016761148754,1.03175,2.4232041271131624
583,7.177942912713619,1.03296,2.422629492986632
584,5.225826658339969,1.09789,2.4133982862207852
585,3.637265472568421,1.02098,2.4160476760542524
586,8.663432579872838,0.977052,2.4704097915532115
587,6.955926750345672,0.96853,2.4485698636035584
588,4.335557995206503,1.02456,2.3772206820137005
589,5.090553428563978,0.941405,2.546302520864894
59,3.879001968552753,0.947134,2.397391714210589
590,3.4664903855235676,1.02857,2.471926196382582
591,6.079459925073888,1.00689,2.4822470315079617
592,7.734727183008008,1.01849,2.467686584118248
593,3.9921789466470923,0.947378,2.3567987545730475
594,6.772515380552496,1.05652,2.470133923012518
595,3.3183714635911845,1.0144,2.3487646394469572
596,3.7327164442038185,0.996657,2.42308974732186
597,6.021712267583123,0.97493,2.417438865272992
598,12.137381421145607,1.02734,2.50099313711313
599,3.786779348564789,0.970081,2.462634730344995
6,3.311959367198476,1.04548,2.4497400365245765
60,5.339800110498075,1.12551,2.4220215334325603
600,10.07302704530963,0.993525,2.349838418564172
601,3.7229311099599176,0.978632,2.537669149594746
602,4.253143147946982,1.07771,2.404581491824711
603,5.365250454319043,0.987901,2.4278396512543887
604,3.4378347724378595,0.956983,2.3967762910911055
605,4.069630692361624,0.936446,2.395242560810327
606,4.42858515580883,0.913818,2.4132788124973956
607,4.174985774084984,1.00214,2.3934066865502435
608,4.552919797400493,1.07346,2.4805129574428855
609,6.936573620987774,0.941351,2.4259033822687335
61,3.90206949664748,1.00814,2.4399644569417434
610,4.636817469224514,1.00117,2.3250617951813206
611,3.3498472187349537,0.95797,2.4451978204192732
612,5.622053835553947,0.981007,2.5249280090960027
613,4.563888230329431,0.940131,2.3839903877706394
614,6.269241502952757,0.953399,2.4794850838779894
615,2.874236498675341,1.06019,2.3628954172478642
616,4.973189407897266,0.983951,2.3750431262973053
617,6.015268258226555,0.921237,2.4633039315238556
618,5.774242248336552,0.973157,2.429850198790843
619,4.03877816824326,1.00723,2.483982317827485
62,4.816149948400469,0.906971,2.4197862243809296
620,6.390428793418817,0.929242,2.3999710334059925
621,4.020082817011051,0.973675,2.443973541970658
622,4.447899849965162,1.02409,2.3832082850349527
623,5.056441650441831,0.971414,2.328970566707543
624,5.329911525947659,1.03168,2.560468869523507
625,5.881525712736909,0.944859,2.381195208596074
626,11.15372673186962,1.05472,2.470079890514775
