step,q_meas,fo_meas,k_meas
1,18.682500390250826,1.01595,2.7395611575282737
10,,,2.6363860197876177
100,5.882135166415401,1.02812,2.70929315650732
1000,,,2.7568713491598205
101,15.464290520947126,0.984494,2.6131629979040807
102,9.327279693984543,0.977019,2.7972642826141545
103,11.584972307556804,1.01131,2.6391070083858215
104,5.361607277809595,0.999258,2.6456384883361506
105,7.24419279512608,1.02909,2.572112736906476
106,8.928016824390799,0.91054,2.6062165601088942
107,206.5403934515202,0.94724,2.6976648921795134
108,,,2.7496568601692912
109,6.987470703119579,1.01384,2.665234952067417
11,3.931651362587258,1.03912,2.5917523440786314
110,22.528381917497235,1.01376,2.5839969695908303
111,8.814141128926316,0.951005,2.627550066390611
112,21.535997890313933,1.04371,2.6844109396058253
113,8.426456826689568,0.959001,2.5083780976484467
114,14.865858682299146,0.927634,2.6697924465000553
115,9.233577527745009,0.927013,2.6446213520159048
116,5.9243403426601775,1.01239,2.6004439654287768
117,5.262535033280818,1.01646,2.6297562745381136
118,11.342009324693642,0.978897,2.6746286970711206
119,5.483779705728331,0.971304,2.4960886183980646
12,14.369941495832533,0.968338,2.6394047868385413
120,43.47303892195116,0.99982,2.694588798048679
121,13.865004025343113,1.05186,2.714413458846693
122,705.9110821984092,1.07402,2.7754505887040306
123,8.10653010746118,1.05091,2.603421577395192
124,6.2886148946535885,0.967248,2.5867294049358343
125,11.578571983905315,1.0269,2.7135979344605756
126,18.3461525336756,0.937108,2.6929916076955376
127,15.423928381935916,0.928985,2.7061882247792566
128,28.071459939892552,0.931209,2.6112142071567144
129,87.9305925888686,1.06638,2.722086990750321
13,6.0105608743354235,0.977026,2.606339584238134
130,4.8878177029431376,1.07466,2.5623709380862887
131,7.200621783986469,1.03929,2.6539546653087256
132,7.813039140980529,0.949137,2.5323340815292448
133,11.921612461063923,0.985312,2.6555990217945697
134,7.276038694381862,0.957978,2.725492554752535
135,14.50140226750239,1.03465,2.722438012248924
136,7.442091408511622,1.05687,2.620673999782782
137,6.631854661638635,0.914235,2.6087622415858935
138,8.327315131058956,0.97584,2.5896525540740334
139,12.173206801960573,0.968316,2.70200096629934
14,14.522620878585771,0.97433,2.588347009187353
140,,,2.611382563785257
141,13.221173364057051,0.974168,2.679501472234813
142,6.658171845792089,1.04011,2.5347142125671542
143,18.838659650896187,1.00179,2.5324652805087027
144,1941.4669416907232,0.986192,2.5568308633038366
145,27.237672894434798,1.05506,2.7255019682865833
146,37.766348813182674,1.01378,2.595150208031495
147,6.023861804405646,1.07045,2.6078283362981267
148,17.514792639475246,0.973563,2.606513628290507
149,45.19339838703276,0.952488,2.612059106095903
15,7.7112538485364786,0.981519,2.6537194039134673
150,25.769441131685866,1.07442,2.6316734557427135
151,,,2.687707480176403
152,7.754342868514044,1.06134,2.7419087658583288
153,31.509753085528256,0.990339,2.6538752240638654
154,11.401710246166818,1.05686,2.611307403234866
155,141.1090928774426,1.00965,2.5640972919349805
156,5.4280020124016435,1.03753,2.6847014663029705
157,8.873500947243578,0.947804,2.706272347673706
158,16.26559670329587,1.03936,2.5556830934767203
159,6.034065220079725,0.949094,2.5135266832590397
16,4.961979892017869,0.993858,2.6013602515780763
160,,,2.732212664061864
161,,,2.6851620464477666
162,46.62780805350366,0.976986,2.6130216015207806
163,6.315460162747436,1.03298,2.7692361989839247
164,,,2.6175591235846447
165,12.086623667390967,0.9403,2.5574255518356104
166,6.290787280426526,1.09411,2.5387912918616853
167,139.37664300852907,1.01473,2.6404867953922326
168,9.186921384694541,1.05258,2.5460093838282027
169,12.570426122439859,0.953502,2.621826809316546
17,4.9725596322274495,1.01619,2.640602316884329
170,21.665065181977177,1.08063,2.677093255935064
171,11.68785997649023,0.950823,2.681371567910628
172,8.021766199761288,1.00192,2.639529377588435
173,154.3547504677303,1.05708,2.602660374535457
174,5.782025464416266,0.994858,2.6729202425062124
175,4.888211630382627,1.02141,2.672046428432884
176,5.966092740353248,1.02325,2.6960317351527188
177,21.901305339854247,1.09571,2.6751861048416488
178,,,2.6622326170071635
179,5.014873702858002,0.97196,2.6285818207791594
18,10.90347670362537,1.05185,2.5824564119255684
180,69.10031068031448,1.06489,2.7346011997395525
181,6.406045219928474,0.994325,2.7839472369172036
182,17.620571902755955,0.96562,2.6902986890236615
183,7.547793329726057,1.07629,2.541300371803191
184,16.13076632776958,0.968061,2.564599185485733
185,16.702635359599903,1.07755,2.7146259728760858
186,140.62417901931755,1.0171,2.5592428580688864
187,12.521893334347476,0.997433,2.67964029588418
188,5.268475927119231,0.986835,2.655981220715368
189,6.917752181767188,0.979658,2.5865507261702287
19,829.2681774994478,0.931096,2.7277652974541593
190,9.179837638269017,0.964579,2.6766248150622096
191,4.400378154741885,0.988446,2.7094148076100693
192,11.214889529738135,0.975368,2.567633303101403
193,13.40216622127351,0.945362,2.5915673510414456
194,9.815219132257573,1.001,2.5525896266767667
195,7.300035969048209,0.953571,2.5423363090733555
196,,,2.673997519140636
197,5.40723195520434,1.03658,2.5640589158828555
198,10.738410454696476,1.01141,2.810056163067898
199,7.106405741796037,0.985552,2.6658026785750266
2,4.856965291949801,0.987092,2.6587928365120663
20,6.108435606211228,1.06949,2.611400602639251
200,10.779534330711117,1.04473,2.6359732578886197
201,8.442965215301347,0.995824,2.588811922296311
202,18.63223701116847,0.938814,2.6037752828037117
203,10.95456155356329,0.929569,2.5070817759549078
204,7.412931721983244,1.10856,2.615920251341541
205,5.134876467479134,0.983162,2.6439150683228405
206,7.48221184014386,0.908069,2.5618812784769647
207,10.034251914710085,1.0938,2.5760809141576555
208,9.794223269743915,1.05117,2.609876758993123
209,10.113116262277794,0.990926,2.7173088297139305
21,14.254434739101841,0.951471,2.666720503047821
210,4.8085042031235625,0.999678,2.6559200651917885
211,8.740776187027206,0.957931,2.6632013359183433
212,8.341516246602794,0.924934,2.6306526024201116
213,11.01336417189585,1.00878,2.629129632119843
214,155.9696149535817,0.928137,2.7156075034757445
215,16.501939858840466,0.997942,2.6406175174569078
216,27.18629342614271,0.961803,2.6513282544697687
217,31.23417217715109,0.953932,2.566569328656647
218,11.290287471431824,1.05798,2.6085790376590854
219,12.405949243437917,0.980253,2.59817859182243
22,,,2.672114108047003
220,6.853698570509174,0.947293,2.52076871374941
221,11.676158990380122,0.986787,2.5523222119407714
222,11.583371895039644,0.960334,2.6581378528493786
223,,,2.6699215455313383
224,8.251919829735096,1.10263,2.62242151921924
225,5.131271569014025,0.947263,2.5652754209244817
226,4.964494112581692,0.990454,2.678869144392138
227,15.636156191383925,0.995883,2.6430203073654823
228,26.51367936674676,1.06197,2.6565255669160988
229,78.82700027465535,1.07955,2.696568767007062
23,8.690904946158769,0.91158,2.5616128903277007
230,57.032183625848226,1.00943,2.57897421492046
231,10.183451515204679,0.943924,2.618641221087207
232,7.594339358539476,1.04486,2.6217392745775876
233,9.358149953988663,0.980129,2.7426285968506754
234,6.865544714468275,1.03576,2.6146706987375823
235,14.74534709527662,0.933273,2.5227545608446973
236,14.026522089623517,1.07911,2.679961160282648
237,9.867451489765193,0.992513,2.6578685605929286
238,7.835559268824146,1.0372,2.708388742681197
239,16.905966341771123,0.978939,2.6104116560349593
24,50.40632090755435,0.990275,2.606834740057955
240,7.115493069744126,0.967774,2.665980693406176
241,23.46659078023114,1.08711,2.7650341531970586
242,6.286081392718598,1.08165,2.652744971709437
243,26.384872507854,0.949712,2.6953551652289183
244,10.276849582345445,0.94073,2.621866049975828
245,8.879734893257666,1.02109,2.7550976732868873
246,7.959119035506061,1.0064,2.5772704836548104
247,13.677603190784804,1.0121,2.6525464635787204
248,5.109577608940539,1.01806,2.580592911512763
249,9.319765822810037,0.997069,2.6271144911495696
25,9.1299836542206,0.983667,2.5246547723863655
250,25.459507604705934,0.935374,2.616682319763023
251,6.485448275794926,1.06695,2.549179985359347
252,19.446882940742732,1.09534,2.677250448542977
253,8.9930084192515,0.971712,2.7271309991307526
254,5.344166742103507,1.08146,2.6338588672233234
255,16.560559295037578,0.966081,2.524181038394204
256,6.556468816744536,1.00673,2.624844015264568
257,,,2.6789647551227533
258,7.015279844087432,1.02578,2.619708685629459
259,5.681264382331198,4.14744,2.6555776202812864
26,5.255027583857838,0.965341,2.586139811846832
260,11.396985611884428,1.08395,2.625641934843285
261,21.561302863983528,0.951637,2.6895740135688437
262,8.730316731967255,0.966134,2.6852795224853923
263,9.01571137605957,0.93143,2.625037428044502
264,6.024694089160101,0.957902,2.694706686507383
265,18.163101086092105,0.943424,2.538326594648539
266,7.430020294457631,1.00217,2.6838052616529464
267,47.43238910217832,1.10413,2.796285431185865
268,6.150281584928685,1.03377,2.5667436720339776
269,8.517457985919155,1.01318,2.6467108637772823
27,8.93326053089011,1.02876,2.5585034091709242
270,13.36010895705759,1.07635,2.5796869102883284
271,23.019453027081042,0.977448,2.622288678912556
272,14.161524237963754,0.920226,2.624390759900335
273,,,2.616661231880039
274,6.116669288171118,0.986774,2.5587449586168254
275,11.256282912268913,1.0125,2.6788321347028448
276,6.765891047855848,0.954238,2.6324067757944722
277,11.893234993151847,0.944532,2.5680471900476136
278,5.126370607389289,1.02821,2.6938939814057075
279,14.547722224351315,0.979305,2.752374337929669
28,57.848219976683886,0.982889,2.5452620371215806
280,6.9507232982605,0.974944,2.5890444101648487
281,4.910548445784768,1.02174,2.633440437256574
282,5.802898843745674,1.05059,2.6857587543000845
283,15.359072838946043,1.0621,2.620619691421538
284,105.8132369101061,1.0468,2.7354167377525527
285,21.88139469622107,0.940116,2.637761347360681
286,103.1858152997471,1.06349,2.689326306055165
287,39.58585230740994,0.919715,2.670271988656563
288,5.395851638111542,0.980413,2.5994741318744756
289,7.144387467950856,1.02948,2.586684734087299
29,13.128950170114114,1.0473,2.751591758554775
290,14.110909287744247,1.00998,2.6153691702200352
291,14.687571709911342,0.994489,2.672378690259897
292,11.08983284096371,1.07902,2.670327325986224
293,5.799025253355582,1.05172,2.623723106265247
294,58.667826640197724,1.0235,2.7535692303236194
295,22.170475105881536,1.08586,2.5805899404970885
296,4.623384364945115,1.04246,2.60730597566205
297,,,2.650525580474335
298,23.04092976055846,1.01791,2.6311220851722514
299,5.714720573187922,1.00915,2.592226822065033
3,6.867600127201431,1.04615,2.6085460022546365
30,7.259889324137638,0.972955,2.620348166496374
300,7.375729824807723,1.02113,2.7394602302245117
301,8.871151579344989,0.980477,2.633758801835492
302,33.11959367198477,1.03106,2.5957269130795666
303,39.56625995188011,0.957541,2.555995000431482
304,,,2.7011176453408794
305,,,2.723823735381968
306,64.10102882133694,1.04546,2.7477075052682487
307,6.370888436175274,1.02745,2.6730217957693743
308,4.633775617387843,0.956611,2.569457862961277
309,5.975991897870134,0.997362,2.6941266009531946
31,11.218505365753837,0.967201,2.636416372478084
310,25.026205130817868,1.04136,2.6595735184383185
311,8.382141732760136,0.965562,2.518401677724111
312,15.295194358297765,0.964386,2.6445635027244543
313,8.678007077704304,1.03269,2.6284940605111298
314,,,2.725680831611142
315,9.636625906197155,0.974871,2.560908136658969
